time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,sunshine_duration,daylight_duration,et0_fao_evapotranspiration,precipitation_sum
2018-12-17,-4.8,-7.7,-5.8,-9.9,-13.0,18.8,32.4,117,2.85,10299.12,28881.35,0.18,0.0
2018-12-18,-5.7,-7.3,-6.3,-9.7,-11.1,10.1,20.5,87,2.58,1261.0,28856.61,0.17,0.0
2018-12-19,-6.7,-10.1,-7.5,-10.8,-14.6,9.5,15.8,44,2.84,7957.91,28837.73,0.16,0.2
2018-12-20,-4.6,-7.0,-5.9,-9.2,-11.3,15.0,24.5,119,1.91,0.0,28824.76,0.15,0.0
2018-12-21,-1.8,-4.2,-2.7,-5.7,-9.0,14.0,24.8,193,2.34,1832.49,28817.72,0.19,0.0
2018-12-22,1.3,-3.2,-1.4,-3.1,-8.5,20.9,36.0,187,1.76,0.0,28816.64,0.15,2.9
2018-12-23,2.5,-1.0,1.2,-1.7,-6.9,25.2,43.6,276,1.5,0.0,28821.55,0.22,3.4
2018-12-24,0.6,-4.1,-1.6,-2.9,-9.2,24.5,41.0,245,1.47,0.0,28832.47,0.16,8.9
2018-12-25,-3.5,-5.3,-4.3,-10.0,-11.3,26.7,45.7,337,2.32,0.0,28849.42,0.25,2.0
2018-12-26,1.5,-5.7,-2.0,-4.2,-11.6,26.0,44.3,285,1.99,0.0,28872.41,0.21,3.1
2018-12-27,0.9,-1.4,-0.4,-4.0,-6.6,27.7,49.7,313,2.51,8038.48,28901.45,0.28,1.0
2018-12-28,2.8,-0.4,1.1,-0.8,-4.2,13.7,23.4,246,1.23,0.0,28936.53,0.15,4.1
2018-12-29,1.5,-2.2,-0.4,-1.5,-5.3,14.0,24.5,360,1.28,0.0,28977.67,0.13,1.4
2018-12-30,-0.8,-5.5,-2.7,-4.2,-9.5,9.7,16.6,180,3.19,14400.0,29024.9,0.21,0.3
2018-12-31,-1.0,-4.8,-2.6,-5.1,-9.0,13.0,22.3,172,2.64,0.0,29078.76,0.2,0.0
2019-01-01,0.9,-2.2,-0.3,-3.5,-6.7,24.3,42.8,206,1.22,0.0,29139.21,0.17,0.9
2019-01-02,1.1,-1.1,0.3,-2.2,-5.2,23.7,43.2,208,3.11,12629.93,29206.06,0.28,3.1
2019-01-03,-0.2,-6.1,-2.0,-4.4,-10.4,15.7,27.7,266,3.03,12019.62,29279.13,0.24,0.6
2019-01-04,-0.8,-7.3,-3.5,-4.7,-12.1,15.3,28.1,293,1.68,513.48,29358.21,0.18,0.6
2019-01-05,-3.8,-5.3,-4.3,-8.3,-10.9,21.6,37.4,221,2.82,1368.05,29443.1,0.27,2.4
2019-01-06,-4.1,-6.9,-4.8,-8.6,-11.4,17.6,31.7,136,2.57,0.0,29533.61,0.2,2.4
2019-01-07,-5.9,-8.8,-7.3,-10.8,-13.4,16.3,28.4,13,2.72,711.42,29629.53,0.17,0.0
